term	gene
HALLMARK.ALLOGRAFT.REJECTION	TNF
HALLMARK.ALLOGRAFT.REJECTION	TNF
HALLMARK.ALLOGRAFT.REJECTION	TNF
HALLMARK.ALLOGRAFT.REJECTION	TNF
HALLMARK.ALLOGRAFT.REJECTION	TNF
HALLMARK.ALLOGRAFT.REJECTION	TNF
HALLMARK.ALLOGRAFT.REJECTION	TNF
HALLMARK.ALLOGRAFT.REJECTION	TPD52
HALLMARK.ALLOGRAFT.REJECTION	TRAF2
HALLMARK.ALLOGRAFT.REJECTION	TRAT1
HALLMARK.ALLOGRAFT.REJECTION	UBE2D1
HALLMARK.ALLOGRAFT.REJECTION	UBE2N
HALLMARK.ALLOGRAFT.REJECTION	WARS1
HALLMARK.ALLOGRAFT.REJECTION	WAS
HALLMARK.ALLOGRAFT.REJECTION	ZAP70
HALLMARK.ANDROGEN.RESPONSE	ABCC4
HALLMARK.ANDROGEN.RESPONSE	ABHD2
HALLMARK.ANDROGEN.RESPONSE	ACSL3
HALLMARK.ANDROGEN.RESPONSE	ACTN1
HALLMARK.ANDROGEN.RESPONSE	ADAMTS1
HALLMARK.ANDROGEN.RESPONSE	ADRM1
HALLMARK.ANDROGEN.RESPONSE	AKAP12
HALLMARK.ANDROGEN.RESPONSE	AKT1
HALLMARK.ANDROGEN.RESPONSE	ALDH1A3
HALLMARK.ANDROGEN.RESPONSE	ANKH
HALLMARK.ANDROGEN.RESPONSE	APPBP2
HALLMARK.ANDROGEN.RESPONSE	ARID5B
HALLMARK.ANDROGEN.RESPONSE	AZGP1
HALLMARK.ANDROGEN.RESPONSE	B2M
HALLMARK.ANDROGEN.RESPONSE	B2M
HALLMARK.ANDROGEN.RESPONSE	B4GALT1
HALLMARK.ANDROGEN.RESPONSE	BMPR1B
HALLMARK.ANDROGEN.RESPONSE	CAMKK2
HALLMARK.ANDROGEN.RESPONSE	CCND1
HALLMARK.ANDROGEN.RESPONSE	CCND3
HALLMARK.ANDROGEN.RESPONSE	CDC14B
HALLMARK.ANDROGEN.RESPONSE	CDK6
HALLMARK.ANDROGEN.RESPONSE	CENPN
HALLMARK.ANDROGEN.RESPONSE	DBI
HALLMARK.ANDROGEN.RESPONSE	DHCR24
HALLMARK.ANDROGEN.RESPONSE	DNAJB9
HALLMARK.ANDROGEN.RESPONSE	ELK4
HALLMARK.ANDROGEN.RESPONSE	ELL2
HALLMARK.ANDROGEN.RESPONSE	ELOVL5
HALLMARK.ANDROGEN.RESPONSE	FADS1
HALLMARK.ANDROGEN.RESPONSE	FKBP5
HALLMARK.ANDROGEN.RESPONSE	GNAI3
HALLMARK.ANDROGEN.RESPONSE	GPD1L
HALLMARK.ANDROGEN.RESPONSE	GSR
HALLMARK.ANDROGEN.RESPONSE	GUCY1A1
HALLMARK.ANDROGEN.RESPONSE	H1-0
HALLMARK.ANDROGEN.RESPONSE	HERC3
HALLMARK.ANDROGEN.RESPONSE	HERC3
HALLMARK.ANDROGEN.RESPONSE	HMGCR
HALLMARK.ANDROGEN.RESPONSE	HMGCS1
HALLMARK.ANDROGEN.RESPONSE	HOMER2
HALLMARK.ANDROGEN.RESPONSE	HPGD
HALLMARK.ANDROGEN.RESPONSE	HSD17B14
HALLMARK.ANDROGEN.RESPONSE	IDI1
HALLMARK.ANDROGEN.RESPONSE	INPP4B
HALLMARK.ANDROGEN.RESPONSE	INSIG1
HALLMARK.ANDROGEN.RESPONSE	IQGAP2
HALLMARK.ANDROGEN.RESPONSE	ITGAV
HALLMARK.ANDROGEN.RESPONSE	KLK2
HALLMARK.ANDROGEN.RESPONSE	KLK3
HALLMARK.ANDROGEN.RESPONSE	KRT19
HALLMARK.ANDROGEN.RESPONSE	KRT8
HALLMARK.ANDROGEN.RESPONSE	LIFR
HALLMARK.ANDROGEN.RESPONSE	LMAN1
HALLMARK.ANDROGEN.RESPONSE	MAF
HALLMARK.ANDROGEN.RESPONSE	MAK
HALLMARK.ANDROGEN.RESPONSE	MAP7
HALLMARK.ANDROGEN.RESPONSE	MERTK
HALLMARK.ANDROGEN.RESPONSE	MYL12A
HALLMARK.ANDROGEN.RESPONSE	NCOA4
HALLMARK.ANDROGEN.RESPONSE	NDRG1
HALLMARK.ANDROGEN.RESPONSE	NGLY1
HALLMARK.ANDROGEN.RESPONSE	NKX3-1
HALLMARK.ANDROGEN.RESPONSE	PA2G4
HALLMARK.ANDROGEN.RESPONSE	PDLIM5
HALLMARK.ANDROGEN.RESPONSE	PGM3
HALLMARK.ANDROGEN.RESPONSE	PIAS1
HALLMARK.ANDROGEN.RESPONSE	PLPP1
HALLMARK.ANDROGEN.RESPONSE	PMEPA1
HALLMARK.ANDROGEN.RESPONSE	PTK2B
HALLMARK.ANDROGEN.RESPONSE	PTPN21
HALLMARK.ANDROGEN.RESPONSE	RAB4A
HALLMARK.ANDROGEN.RESPONSE	RPS6KA3
HALLMARK.ANDROGEN.RESPONSE	RRP12
HALLMARK.ANDROGEN.RESPONSE	SAT1
HALLMARK.ANDROGEN.RESPONSE	SCD
HALLMARK.ANDROGEN.RESPONSE	SEC24D
HALLMARK.ANDROGEN.RESPONSE	SELENOP
HALLMARK.ANDROGEN.RESPONSE	SGK1
HALLMARK.ANDROGEN.RESPONSE	SLC26A2
HALLMARK.ANDROGEN.RESPONSE	SLC38A2
HALLMARK.ANDROGEN.RESPONSE	SMS
HALLMARK.ANDROGEN.RESPONSE	SORD
HALLMARK.ANDROGEN.RESPONSE	SPCS3
HALLMARK.ANDROGEN.RESPONSE	SPDEF
HALLMARK.ANDROGEN.RESPONSE	SRF
HALLMARK.ANDROGEN.RESPONSE	SRP19
HALLMARK.ANDROGEN.RESPONSE	STEAP4
HALLMARK.ANDROGEN.RESPONSE	STK39
HALLMARK.ANDROGEN.RESPONSE	TMEM50A
HALLMARK.ANDROGEN.RESPONSE	TMPRSS2
HALLMARK.ANDROGEN.RESPONSE	TNFAIP8
HALLMARK.ANDROGEN.RESPONSE	TPD52
HALLMARK.ANDROGEN.RESPONSE	TSC22D1
HALLMARK.ANDROGEN.RESPONSE	UAP1
HALLMARK.ANDROGEN.RESPONSE	UBE2I
HALLMARK.ANDROGEN.RESPONSE	UBE2J1
HALLMARK.ANDROGEN.RESPONSE	VAPA
HALLMARK.ANDROGEN.RESPONSE	XRCC5
HALLMARK.ANDROGEN.RESPONSE	XRCC6
HALLMARK.ANDROGEN.RESPONSE	ZBTB10
HALLMARK.ANDROGEN.RESPONSE	ZMIZ1
HALLMARK.ANGIOGENESIS	APOH
HALLMARK.ANGIOGENESIS	APP
HALLMARK.ANGIOGENESIS	CCND2
HALLMARK.ANGIOGENESIS	COL3A1
HALLMARK.ANGIOGENESIS	COL5A2
HALLMARK.ANGIOGENESIS	CXCL6
HALLMARK.ANGIOGENESIS	FGFR1
HALLMARK.ANGIOGENESIS	FSTL1
HALLMARK.ANGIOGENESIS	ITGAV
HALLMARK.ANGIOGENESIS	JAG1
HALLMARK.ANGIOGENESIS	JAG2
HALLMARK.ANGIOGENESIS	KCNJ8
HALLMARK.ANGIOGENESIS	LPL
HALLMARK.ANGIOGENESIS	LRPAP1
HALLMARK.ANGIOGENESIS	LUM
HALLMARK.ANGIOGENESIS	MSX1
HALLMARK.ANGIOGENESIS	NRP1
HALLMARK.ANGIOGENESIS	OLR1
HALLMARK.ANGIOGENESIS	PDGFA
HALLMARK.ANGIOGENESIS	PF4
HALLMARK.ANGIOGENESIS	PGLYRP1
HALLMARK.ANGIOGENESIS	POSTN
HALLMARK.ANGIOGENESIS	PRG2
HALLMARK.ANGIOGENESIS	PTK2
HALLMARK.ANGIOGENESIS	S100A4
HALLMARK.ANGIOGENESIS	SERPINA5
HALLMARK.ANGIOGENESIS	SLCO2A1
HALLMARK.ANGIOGENESIS	SPP1
HALLMARK.ANGIOGENESIS	STC1
HALLMARK.ANGIOGENESIS	THBD
HALLMARK.ANGIOGENESIS	TIMP1
HALLMARK.ANGIOGENESIS	TNFRSF21
HALLMARK.ANGIOGENESIS	VAV2
HALLMARK.ANGIOGENESIS	VCAN
HALLMARK.ANGIOGENESIS	VEGFA
HALLMARK.ANGIOGENESIS	VTN
HALLMARK.APICAL.JUNCTION	ACTA1
HALLMARK.APICAL.JUNCTION	ACTB
HALLMARK.APICAL.JUNCTION	ACTC1
HALLMARK.APICAL.JUNCTION	ACTG1
HALLMARK.APICAL.JUNCTION	ACTG2
HALLMARK.APICAL.JUNCTION	ACTN1
HALLMARK.APICAL.JUNCTION	ACTN2
HALLMARK.APICAL.JUNCTION	ACTN3
HALLMARK.APICAL.JUNCTION	ACTN4
HALLMARK.APICAL.JUNCTION	ACTN4
HALLMARK.APICAL.JUNCTION	ADAM15
HALLMARK.APICAL.JUNCTION	ADAM23
HALLMARK.APICAL.JUNCTION	ADAM9
HALLMARK.APICAL.JUNCTION	ADAM9
HALLMARK.APICAL.JUNCTION	ADAMTS5
HALLMARK.APICAL.JUNCTION	ADRA1B
HALLMARK.APICAL.JUNCTION	AKT2
HALLMARK.APICAL.JUNCTION	AKT3
HALLMARK.APICAL.JUNCTION	AKT3
HALLMARK.APICAL.JUNCTION	ALOX15B
HALLMARK.APICAL.JUNCTION	AMH
HALLMARK.APICAL.JUNCTION	AMIGO1
HALLMARK.APICAL.JUNCTION	AMIGO2
HALLMARK.APICAL.JUNCTION	ARHGEF6
HALLMARK.APICAL.JUNCTION	ARPC2
HALLMARK.APICAL.JUNCTION	ATP1A3
HALLMARK.APICAL.JUNCTION	B4GALT1
HALLMARK.APICAL.JUNCTION	BAIAP2
HALLMARK.APICAL.JUNCTION	BMP1
HALLMARK.APICAL.JUNCTION	CADM2
HALLMARK.APICAL.JUNCTION	CADM3
HALLMARK.APICAL.JUNCTION	CALB2
HALLMARK.APICAL.JUNCTION	CALB2
HALLMARK.APICAL.JUNCTION	CAP1
HALLMARK.APICAL.JUNCTION	CD209
HALLMARK.APICAL.JUNCTION	CD274
HALLMARK.APICAL.JUNCTION	CD276
HALLMARK.APICAL.JUNCTION	CD34
HALLMARK.APICAL.JUNCTION	CD86
HALLMARK.APICAL.JUNCTION	CD99
HALLMARK.APICAL.JUNCTION	CDH1
HALLMARK.APICAL.JUNCTION	CDH11
HALLMARK.APICAL.JUNCTION	CDH15
HALLMARK.APICAL.JUNCTION	CDH3
HALLMARK.APICAL.JUNCTION	CDH4
HALLMARK.APICAL.JUNCTION	CDH4
HALLMARK.APICAL.JUNCTION	CDH6
HALLMARK.APICAL.JUNCTION	CDH8
HALLMARK.APICAL.JUNCTION	CDK8
HALLMARK.APICAL.JUNCTION	CDSN
HALLMARK.APICAL.JUNCTION	CDSN
HALLMARK.APICAL.JUNCTION	CDSN
HALLMARK.APICAL.JUNCTION	CDSN
HALLMARK.APICAL.JUNCTION	CDSN
HALLMARK.APICAL.JUNCTION	CDSN
HALLMARK.APICAL.JUNCTION	CERCAM
HALLMARK.APICAL.JUNCTION	CLDN11
HALLMARK.APICAL.JUNCTION	CLDN14
HALLMARK.APICAL.JUNCTION	CLDN15
HALLMARK.APICAL.JUNCTION	CLDN18
HALLMARK.APICAL.JUNCTION	CLDN19
HALLMARK.APICAL.JUNCTION	CLDN4
HALLMARK.APICAL.JUNCTION	CLDN5
HALLMARK.APICAL.JUNCTION	CLDN6
HALLMARK.APICAL.JUNCTION	CLDN7
HALLMARK.APICAL.JUNCTION	CLDN7
HALLMARK.APICAL.JUNCTION	CLDN8
HALLMARK.APICAL.JUNCTION	CLDN9
HALLMARK.APICAL.JUNCTION	CNN2
HALLMARK.APICAL.JUNCTION	CNTN1
HALLMARK.APICAL.JUNCTION	COL16A1
HALLMARK.APICAL.JUNCTION	COL17A1
HALLMARK.APICAL.JUNCTION	COL9A1
HALLMARK.APICAL.JUNCTION	CRAT
HALLMARK.APICAL.JUNCTION	CRB3
HALLMARK.APICAL.JUNCTION	CTNNA1
HALLMARK.APICAL.JUNCTION	CTNND1
HALLMARK.APICAL.JUNCTION	CX3CL1
HALLMARK.APICAL.JUNCTION	DHX16
HALLMARK.APICAL.JUNCTION	DHX16
HALLMARK.APICAL.JUNCTION	DHX16
HALLMARK.APICAL.JUNCTION	DHX16
HALLMARK.APICAL.JUNCTION	DHX16
HALLMARK.APICAL.JUNCTION	DHX16
HALLMARK.APICAL.JUNCTION	DHX16
HALLMARK.APICAL.JUNCTION	DHX16
HALLMARK.APICAL.JUNCTION	DLG1
HALLMARK.APICAL.JUNCTION	DMP1
HALLMARK.APICAL.JUNCTION	DSC1
HALLMARK.APICAL.JUNCTION	DSC3
HALLMARK.APICAL.JUNCTION	EGFR
HALLMARK.APICAL.JUNCTION	EPB41L2
HALLMARK.APICAL.JUNCTION	EVL
HALLMARK.APICAL.JUNCTION	EXOC4
HALLMARK.APICAL.JUNCTION	FBN1
HALLMARK.APICAL.JUNCTION	FLNC
HALLMARK.APICAL.JUNCTION	FSCN1
HALLMARK.APICAL.JUNCTION	FYB1
HALLMARK.APICAL.JUNCTION	GAMT
HALLMARK.APICAL.JUNCTION	GNAI1
HALLMARK.APICAL.JUNCTION	GNAI2
HALLMARK.APICAL.JUNCTION	GRB7
HALLMARK.APICAL.JUNCTION	GTF2F1
HALLMARK.APICAL.JUNCTION	HADH
HALLMARK.APICAL.JUNCTION	HRAS
HALLMARK.APICAL.JUNCTION	HRAS
HALLMARK.APICAL.JUNCTION	ICAM1
HALLMARK.APICAL.JUNCTION	ICAM2
HALLMARK.APICAL.JUNCTION	ICAM4
HALLMARK.APICAL.JUNCTION	ICAM5
HALLMARK.APICAL.JUNCTION	IKBKG
HALLMARK.APICAL.JUNCTION	INPPL1
HALLMARK.APICAL.JUNCTION	INSIG1
HALLMARK.APICAL.JUNCTION	IRS1
HALLMARK.APICAL.JUNCTION	ITGA10
HALLMARK.APICAL.JUNCTION	ITGA2
HALLMARK.APICAL.JUNCTION	ITGA3
HALLMARK.APICAL.JUNCTION	ITGA9
HALLMARK.APICAL.JUNCTION	ITGB1
HALLMARK.APICAL.JUNCTION	ITGB4
HALLMARK.APICAL.JUNCTION	JAM3
HALLMARK.APICAL.JUNCTION	JUP
HALLMARK.APICAL.JUNCTION	KCNH2
HALLMARK.APICAL.JUNCTION	KRT31
HALLMARK.APICAL.JUNCTION	KRT31
HALLMARK.APICAL.JUNCTION	LAMA3
HALLMARK.APICAL.JUNCTION	LAMB3
HALLMARK.APICAL.JUNCTION	LAMC2
HALLMARK.APICAL.JUNCTION	LAYN
HALLMARK.APICAL.JUNCTION	LDLRAP1
HALLMARK.APICAL.JUNCTION	LIMA1
HALLMARK.APICAL.JUNCTION	MADCAM1
HALLMARK.APICAL.JUNCTION	MAP3K20
HALLMARK.APICAL.JUNCTION	MAP4K2
HALLMARK.APICAL.JUNCTION	MAPK11
HALLMARK.APICAL.JUNCTION	MAPK13
HALLMARK.APICAL.JUNCTION	MAPK14
HALLMARK.APICAL.JUNCTION	MDK
HALLMARK.APICAL.JUNCTION	MMP2
HALLMARK.APICAL.JUNCTION	MMP9
HALLMARK.APICAL.JUNCTION	MPP5
HALLMARK.APICAL.JUNCTION	MPZL1
HALLMARK.APICAL.JUNCTION	MPZL2
HALLMARK.APICAL.JUNCTION	MSN
HALLMARK.APICAL.JUNCTION	MVD
HALLMARK.APICAL.JUNCTION	MYH10
HALLMARK.APICAL.JUNCTION	MYH9
HALLMARK.APICAL.JUNCTION	MYL12B
HALLMARK.APICAL.JUNCTION	MYL9
HALLMARK.APICAL.JUNCTION	NECTIN1
HALLMARK.APICAL.JUNCTION	NECTIN2
HALLMARK.APICAL.JUNCTION	NECTIN3
HALLMARK.APICAL.JUNCTION	NECTIN4
HALLMARK.APICAL.JUNCTION	NEGR1
HALLMARK.APICAL.JUNCTION	NEXN
HALLMARK.APICAL.JUNCTION	NF1
HALLMARK.APICAL.JUNCTION	NF2
HALLMARK.APICAL.JUNCTION	NFASC
HALLMARK.APICAL.JUNCTION	NLGN2
HALLMARK.APICAL.JUNCTION	NLGN2
HALLMARK.APICAL.JUNCTION	NLGN3
HALLMARK.APICAL.JUNCTION	NRAP
HALLMARK.APICAL.JUNCTION	NRTN
HALLMARK.APICAL.JUNCTION	NRXN2
HALLMARK.APICAL.JUNCTION	PARD6G
HALLMARK.APICAL.JUNCTION	PARVA
HALLMARK.APICAL.JUNCTION	PBX2
HALLMARK.APICAL.JUNCTION	PBX2
HALLMARK.APICAL.JUNCTION	PBX2
HALLMARK.APICAL.JUNCTION	PBX2
HALLMARK.APICAL.JUNCTION	PBX2
HALLMARK.APICAL.JUNCTION	PBX2
HALLMARK.APICAL.JUNCTION	PBX2
HALLMARK.APICAL.JUNCTION	PCDH1
HALLMARK.APICAL.JUNCTION	PDZD3
HALLMARK.APICAL.JUNCTION	PECAM1
HALLMARK.APICAL.JUNCTION	PFN1
HALLMARK.APICAL.JUNCTION	PIK3CB
HALLMARK.APICAL.JUNCTION	PIK3R3
HALLMARK.APICAL.JUNCTION	PKD1
HALLMARK.APICAL.JUNCTION	PLCG1
HALLMARK.APICAL.JUNCTION	PPP2R2C
HALLMARK.APICAL.JUNCTION	PTEN
HALLMARK.APICAL.JUNCTION	PTEN
HALLMARK.APICAL.JUNCTION	PTK2
HALLMARK.APICAL.JUNCTION	PTPRC
HALLMARK.APICAL.JUNCTION	PTPRC
HALLMARK.APICAL.JUNCTION	RAC2
HALLMARK.APICAL.JUNCTION	RASA1
HALLMARK.APICAL.JUNCTION	RHOF
HALLMARK.APICAL.JUNCTION	RRAS
HALLMARK.APICAL.JUNCTION	RSU1
HALLMARK.APICAL.JUNCTION	SDC3
HALLMARK.APICAL.JUNCTION	SGCE
HALLMARK.APICAL.JUNCTION	SHC1
HALLMARK.APICAL.JUNCTION	SHROOM2
HALLMARK.APICAL.JUNCTION	SIRPA
HALLMARK.APICAL.JUNCTION	SKAP2
HALLMARK.APICAL.JUNCTION	SLC30A3
HALLMARK.APICAL.JUNCTION	SLIT2
HALLMARK.APICAL.JUNCTION	SORBS3
HALLMARK.APICAL.JUNCTION	SPEG
HALLMARK.APICAL.JUNCTION	SRC
HALLMARK.APICAL.JUNCTION	STX4
HALLMARK.APICAL.JUNCTION	SYK
HALLMARK.APICAL.JUNCTION	SYMPK
HALLMARK.APICAL.JUNCTION	TAOK2
HALLMARK.APICAL.JUNCTION	TGFBI
HALLMARK.APICAL.JUNCTION	THBS3
HALLMARK.APICAL.JUNCTION	THY1
HALLMARK.APICAL.JUNCTION	TIAL1
HALLMARK.APICAL.JUNCTION	TJP1
HALLMARK.APICAL.JUNCTION	TJP1
HALLMARK.APICAL.JUNCTION	TMEM8B
HALLMARK.APICAL.JUNCTION	TNFRSF11B
HALLMARK.APICAL.JUNCTION	TRAF1
HALLMARK.APICAL.JUNCTION	TRO
HALLMARK.APICAL.JUNCTION	TSC1
HALLMARK.APICAL.JUNCTION	TSPAN4
HALLMARK.APICAL.JUNCTION	TUBG1
HALLMARK.APICAL.JUNCTION	VASP
HALLMARK.APICAL.JUNCTION	VAV2
HALLMARK.APICAL.JUNCTION	VCAM1
HALLMARK.APICAL.JUNCTION	VCAN
HALLMARK.APICAL.JUNCTION	VCL
HALLMARK.APICAL.JUNCTION	VWF
HALLMARK.APICAL.JUNCTION	WASL
HALLMARK.APICAL.JUNCTION	WNK4
HALLMARK.APICAL.JUNCTION	YWHAH
HALLMARK.APICAL.JUNCTION	ZYX
HALLMARK.APICAL.JUNCTION	ZYX
HALLMARK.APICAL.SURFACE	ADAM10
HALLMARK.APICAL.SURFACE	ADIPOR2
HALLMARK.APICAL.SURFACE	ADIPOR2
HALLMARK.APICAL.SURFACE	AFAP1L2
HALLMARK.APICAL.SURFACE	AKAP7
HALLMARK.APICAL.SURFACE	APP
HALLMARK.APICAL.SURFACE	ATP6V0A4
HALLMARK.APICAL.SURFACE	ATP8B1
HALLMARK.APICAL.SURFACE	B4GALT1
HALLMARK.APICAL.SURFACE	BRCA1
HALLMARK.APICAL.SURFACE	CD160
HALLMARK.APICAL.SURFACE	CROCC
HALLMARK.APICAL.SURFACE	CRYBG1
HALLMARK.APICAL.SURFACE	CX3CL1
HALLMARK.APICAL.SURFACE	DCBLD2
HALLMARK.APICAL.SURFACE	EFNA5
HALLMARK.APICAL.SURFACE	EPHB4
HALLMARK.APICAL.SURFACE	FLOT2
HALLMARK.APICAL.SURFACE	GAS1
HALLMARK.APICAL.SURFACE	GATA3
HALLMARK.APICAL.SURFACE	GHRL
HALLMARK.APICAL.SURFACE	GSTM3
HALLMARK.APICAL.SURFACE	HSPB1
HALLMARK.APICAL.SURFACE	IL2RB
HALLMARK.APICAL.SURFACE	IL2RG
HALLMARK.APICAL.SURFACE	LYN
HALLMARK.APICAL.SURFACE	LYPD3
HALLMARK.APICAL.SURFACE	MAL
HALLMARK.APICAL.SURFACE	MDGA1
HALLMARK.APICAL.SURFACE	NCOA6
HALLMARK.APICAL.SURFACE	NTNG1
HALLMARK.APICAL.SURFACE	PCSK9
HALLMARK.APICAL.SURFACE	PKHD1
HALLMARK.APICAL.SURFACE	PLAUR
HALLMARK.APICAL.SURFACE	RHCG
HALLMARK.APICAL.SURFACE	RTN4RL1
HALLMARK.APICAL.SURFACE	SCUBE1
HALLMARK.APICAL.SURFACE	SHROOM2
HALLMARK.APICAL.SURFACE	SLC22A12
HALLMARK.APICAL.SURFACE	SLC2A4
HALLMARK.APICAL.SURFACE	SLC2A4
HALLMARK.APICAL.SURFACE	SLC34A3
HALLMARK.APICAL.SURFACE	SRPX
HALLMARK.APICAL.SURFACE	SULF2
HALLMARK.APICAL.SURFACE	THY1
HALLMARK.APICAL.SURFACE	TMEM8B
HALLMARK.APOPTOSIS	ADD1
HALLMARK.APOPTOSIS	AIFM3
HALLMARK.APOPTOSIS	ANKH
HALLMARK.APOPTOSIS	ANXA1
HALLMARK.APOPTOSIS	APP
HALLMARK.APOPTOSIS	ATF3
HALLMARK.APOPTOSIS	AVPR1A
HALLMARK.APOPTOSIS	BAX
HALLMARK.APOPTOSIS	BCAP31
HALLMARK.APOPTOSIS	BCL10
HALLMARK.APOPTOSIS	BCL2L1
HALLMARK.APOPTOSIS	BCL2L10
HALLMARK.APOPTOSIS	BCL2L11
HALLMARK.APOPTOSIS	BCL2L2
HALLMARK.APOPTOSIS	BGN
HALLMARK.APOPTOSIS	BID
HALLMARK.APOPTOSIS	BIK
HALLMARK.APOPTOSIS	BIRC3
HALLMARK.APOPTOSIS	BMF
HALLMARK.APOPTOSIS	BMP2
HALLMARK.APOPTOSIS	BNIP3L
HALLMARK.APOPTOSIS	BRCA1
HALLMARK.APOPTOSIS	BTG2
HALLMARK.APOPTOSIS	BTG3
HALLMARK.APOPTOSIS	BTG3
HALLMARK.APOPTOSIS	CASP1
HALLMARK.APOPTOSIS	CASP2
HALLMARK.APOPTOSIS	CASP3
HALLMARK.APOPTOSIS	CASP4
HALLMARK.APOPTOSIS	CASP6
HALLMARK.APOPTOSIS	CASP7
HALLMARK.APOPTOSIS	CASP8
HALLMARK.APOPTOSIS	CASP9
HALLMARK.APOPTOSIS	CAV1
HALLMARK.APOPTOSIS	CCNA1
HALLMARK.APOPTOSIS	CCND1
HALLMARK.APOPTOSIS	CCND2
HALLMARK.APOPTOSIS	CD14
HALLMARK.APOPTOSIS	CD2
HALLMARK.APOPTOSIS	CD38
HALLMARK.APOPTOSIS	CD44
HALLMARK.APOPTOSIS	CD69
HALLMARK.APOPTOSIS	CDC25B
HALLMARK.APOPTOSIS	CDK2
HALLMARK.APOPTOSIS	CDKN1A
HALLMARK.APOPTOSIS	CDKN1B
HALLMARK.APOPTOSIS	CFLAR
HALLMARK.APOPTOSIS	CLU
HALLMARK.APOPTOSIS	CREBBP
HALLMARK.APOPTOSIS	CTH
HALLMARK.APOPTOSIS	CTNNB1
HALLMARK.APOPTOSIS	CYLD
HALLMARK.APOPTOSIS	DAP
HALLMARK.APOPTOSIS	DAP3
HALLMARK.APOPTOSIS	DCN
HALLMARK.APOPTOSIS	DDIT3
HALLMARK.APOPTOSIS	DFFA
HALLMARK.APOPTOSIS	DIABLO
HALLMARK.APOPTOSIS	DNAJA1
HALLMARK.APOPTOSIS	DNAJC3
HALLMARK.APOPTOSIS	DNM1L
HALLMARK.APOPTOSIS	DPYD
HALLMARK.APOPTOSIS	EBP
HALLMARK.APOPTOSIS	EGR3
HALLMARK.APOPTOSIS	EMP1
HALLMARK.APOPTOSIS	ENO2
HALLMARK.APOPTOSIS	ERBB2
HALLMARK.APOPTOSIS	ERBB3
HALLMARK.APOPTOSIS	EREG
HALLMARK.APOPTOSIS	ETF1
HALLMARK.APOPTOSIS	F2
HALLMARK.APOPTOSIS	F2R
HALLMARK.APOPTOSIS	FAS
HALLMARK.APOPTOSIS	FASLG
HALLMARK.APOPTOSIS	FDXR
HALLMARK.APOPTOSIS	FEZ1
HALLMARK.APOPTOSIS	GADD45A
HALLMARK.APOPTOSIS	GADD45B
HALLMARK.APOPTOSIS	GCH1
HALLMARK.APOPTOSIS	GNA15
HALLMARK.APOPTOSIS	GPX1
HALLMARK.APOPTOSIS	GPX3
HALLMARK.APOPTOSIS	GPX4
HALLMARK.APOPTOSIS	GSN
HALLMARK.APOPTOSIS	GSR
HALLMARK.APOPTOSIS	GSTM1
HALLMARK.APOPTOSIS	GUCY2D
HALLMARK.APOPTOSIS	H1-0
HALLMARK.APOPTOSIS	HGF
HALLMARK.APOPTOSIS	HMGB2
HALLMARK.APOPTOSIS	HMOX1
HALLMARK.APOPTOSIS	HSPB1
HALLMARK.APOPTOSIS	IER3
HALLMARK.APOPTOSIS	IER3
HALLMARK.APOPTOSIS	IER3
HALLMARK.APOPTOSIS	IER3
HALLMARK.APOPTOSIS	IER3
HALLMARK.APOPTOSIS	IER3
HALLMARK.APOPTOSIS	IFITM3
HALLMARK.APOPTOSIS	IFNB1
HALLMARK.APOPTOSIS	IFNGR1
HALLMARK.APOPTOSIS	IGF2R
HALLMARK.APOPTOSIS	IGFBP6
HALLMARK.APOPTOSIS	IL18
HALLMARK.APOPTOSIS	IL1A
HALLMARK.APOPTOSIS	IL1B
HALLMARK.APOPTOSIS	IL6
HALLMARK.APOPTOSIS	IRF1
HALLMARK.APOPTOSIS	ISG20
HALLMARK.APOPTOSIS	JUN
HALLMARK.APOPTOSIS	KRT18
HALLMARK.APOPTOSIS	LEF1
HALLMARK.APOPTOSIS	LGALS3
HALLMARK.APOPTOSIS	LMNA
HALLMARK.APOPTOSIS	LUM
HALLMARK.APOPTOSIS	MADD
HALLMARK.APOPTOSIS	MCL1
HALLMARK.APOPTOSIS	MGMT
HALLMARK.APOPTOSIS	MMP2
HALLMARK.APOPTOSIS	NEDD9
HALLMARK.APOPTOSIS	NEFH
HALLMARK.APOPTOSIS	PAK1
HALLMARK.APOPTOSIS	PDCD4
HALLMARK.APOPTOSIS	PDGFRB
HALLMARK.APOPTOSIS	PEA15
HALLMARK.APOPTOSIS	PLAT
HALLMARK.APOPTOSIS	PLCB2
HALLMARK.APOPTOSIS	PLPPR4
HALLMARK.APOPTOSIS	PMAIP1
HALLMARK.APOPTOSIS	PPP2R5B
HALLMARK.APOPTOSIS	PPP3R1
HALLMARK.APOPTOSIS	PPT1
HALLMARK.APOPTOSIS	PRF1
HALLMARK.APOPTOSIS	PSEN1
HALLMARK.APOPTOSIS	PSEN2
HALLMARK.APOPTOSIS	PTK2
HALLMARK.APOPTOSIS	RARA
HALLMARK.APOPTOSIS	RELA
HALLMARK.APOPTOSIS	RETSAT
HALLMARK.APOPTOSIS	RHOB
HALLMARK.APOPTOSIS	RHOT2
HALLMARK.APOPTOSIS	RNASEL
HALLMARK.APOPTOSIS	ROCK1
HALLMARK.APOPTOSIS	SAT1
HALLMARK.APOPTOSIS	SATB1
HALLMARK.APOPTOSIS	SC5D
